House_ID,Date_Sold,City,Area_sqft,Bedrooms,Bathrooms,Garage,Year_Built,Price,Owner_Name,Contact,Email,Property_Type,Furnished,Floor_No,Total_Floors,Latitude,Longitude,Loan_Status,Registration_Price,Notes
H1883,2022-02-28,Bhubaneswar,567,2,1,YES,2010,10915915,Vikas,9832069709,vikas@gmail,Apartment,N,Ground,7,19.8704,85.5434,Rejected,9196691,
H7688,05/06/24,Bhubaneshwar,2912,1,4,YES,2028,14848980,Arun,98765abcde,arun#gmail.com,Flat,Yes,G,12,20.2894,86.078,Approved,10720156,Good property
H3073,09/11/23,Cuttack,1983,Two,4,N,2028,13418668,Sunita,0000000000,sunita@gmail,Villa,Y,2,10,19.8444,86.2055,Rejected,4316405,Good property
H6127,2022/07/03,BBSR,910,Two,1,YES,2004,3528212,Sunita,7378561387,sunita@yahoo.com,APT,Yes,Ground,1,20.2245,86.4307,Pending,12300633,
H2347,2025-04-20,Puri,2524,3,2,Yes,2018,12.3M,Rajesh,9813285701,rajesh@gmail.com,APT,N,2,11,19.8951,86.0861,Rejected,2257807,Good property
H7530,30/01/23,Puri,3898,2,2,No,2005,6380657,Pooja,0000000000,pooja@yahoo.com,House,Y,Ground,14,20.2934,85.7501,Pending,8326357,
H3962,31/03/24,Cuttack,3291,3,1,No,2020,13356715,Sunita,98765abcde,sunita@outlook.com,APT,No,2,2,19.8989,86.2488,Pending,3275551,
H7630,02/09/22,Bhubaneshwar,1395,2,4,YES,1995,6.5M,Amit,0000000000,amit@gmail.com,Apartment,Yes,G,11,19.9927,85.5066,Rejected,2709057,Suspicious price
H3041,2022/10/05,Bhubaneshwar,2510,2,2,Yes,2028,10024879,Meena,98765abcde,meena#gmail.com,Apartment,N,2,12,19.5084,86.1741,Pending,11747700,Good property
H2666,08/06/23,BBSR,2746,3,2,No,2007,9031212,Meena,0000000000,meena@gmail,Flat,No,0,12,19.7699,85.7358,Pending,8390162,
H1195,2022-08-26,BBSR,2226,Two,3,No,2028,11431118,Amit,9965860354,amit@gmail.com,APT,N,G,2,19.9499,85.8347,Pending,8044941,
H4567,2021-12-05,Cuttack,996,Two,2,Y,2028,13294301,Rakesh,0000000000,rakesh#gmail.com,Villa,No,1,11,20.3077,85.8374,Rejected,12272859,
H3316,2020-06-11,Bhubaneshwar,1434,Three,4,Y,2028,14547604,Pooja,7718625803,pooja@gmail.com,Flat,Y,G,12,20.2497,85.7106,Pending,3728209,Good property
H0523,2023-01-28,Bhubaneswar,3657,Two,2,Yes,2028,7190378,Arun,9690714075,arun@gmail,Flat,Yes,0,11,19.8568,86.4153,Pending,9838205,
H7659,28/01/23,BBSR,3357,Three,4,N,2028,7824517,Rakesh,0000000000,rakesh#gmail.com,APT,No,2,1,19.5001,86.3154,Approved,7769431,Old house
H3844,2020/01/18,Cuttack,3594,Two,2,Yes,2028,5163696,Unknown,8073295668,unknown@gmail,Villa,N,1,5,19.5792,86.1253,Rejected,14826824,
H6616,2021/08/06,Puri,2678 sqft,2,3,Yes,2028,12363779,Rakesh,0000000000,rakesh@gmail.com,Apartment,Yes,1,2,19.7821,85.625,Pending,14198832,Good property
H1908,2020-11-04,Cuttack,1389,4,1,Y,1985,2940167,Pooja,7779982123,pooja#gmail.com,Apartment,Yes,G,4,19.8848,86.475,Approved,14375193,Good property
H1632,2024-02-14,Khordha,3227,3,2,Yes,2015,6249882,Arun,98765abcde,arun@gmail.com,Flat,N,2,1,19.6674,85.7761,Approved,8640561,
H0074,2023/04/05,Cuttack,3319 sqft,4,1,N,2001,3002860,Rajesh,0000000000,rajesh#gmail.com,House,Y,3,12,19.693,86.1892,Pending,14153401,
H2054,2022/09/20,Cuttack,2789 sqft,Two,3,Y,2028,12044182,Rajesh,9281217890,rajesh#gmail.com,APT,Y,3,1,20.2759,86.006,Rejected,5112748,Good property
H5077,2024/05/08,BBSR,1813,2,4,N,2028,7412330,Meena,98765abcde,meena@gmail.com,Flat,No,0,4,19.6071,85.6916,Approved,11579994,Suspicious price
H5390,2022/12/12,Puri,2917,1,2,No,2028,12719243,Arun,98765abcde,arun@gmail,APT,Yes,G,2,20.3345,85.5779,Approved,10715516,Good property
H0830,24/12/22,BBSR,1291 sqft,Two,4,Yes,2028,13316107,Sunita,7716440566,sunita#gmail.com,House,Y,G,3,20.0339,86.0999,Pending,7287423,
H2660,2022/04/24,Cuttack,3883 sqft,4,3,Y,2028,,Meena,9558781873,meena@outlook.com,APT,Yes,2,4,19.7148,85.8149,Rejected,6629792,
H4189,2023/03/14,BBSR,886,Two,2,YES,2028,3.5M,Unknown,98765abcde,unknown#gmail.com,Flat,N,G,12,20.0762,86.4077,Rejected,12775244,Old house
H0307,2020-06-09,Bhubaneshwar,1925,2,1,No,2028,10.8M,Vikas,98765abcde,vikas@outlook.com,Flat,Yes,G,12,20.4974,86.471,Rejected,11651174,
H0738,03/06/22,Cuttack,1106,Two,4,Y,2028,10.4M,Sunita,98765abcde,sunita#gmail.com,Villa,No,Ground,10,20.4971,86.0242,Approved,3201986,Old house
H6364,2021/10/24,Khordha,866 sqft,3,3,N,2021,14913109,Vikas,9676546979,vikas@yahoo.com,Flat,No,G,6,19.656,86.2285,Approved,3885284,Good property
H1992,14/11/24,Bhubaneswar,1906,3,2,N,1993,11167477,Amit,98765abcde,amit@gmail,Apartment,N,Ground,15,20.1635,85.5435,Approved,3008479,Old house
H1645,18/04/20,Puri,534,3,1,Yes,2028,5878365,Rakesh,0000000000,rakesh@gmail,Apartment,No,1,9,20.4668,86.0607,Rejected,2360516,Good property
H2027,16/09/21,Cuttack,2111,Three,3,YES,2028,3040350,Unknown,0000000000,unknown@gmail.com,APT,N,G,3,19.5878,85.8822,Rejected,12275178,
H3419,2023-03-19,Cuttack,1779 sqft,Three,2,N,2014,4.3M,Sunita,8847112068,sunita@gmail,Flat,Y,0,9,20.033,86.2194,Approved,7328403,
H5957,16/04/24,Cuttack,2184,Three,3,YES,1992,4206973,Rajesh,98765abcde,rajesh@outlook.com,House,No,1,11,19.5261,85.5795,Pending,4249600,
H6932,2023/12/29,Bhubaneshwar,1253 sqft,2,1,No,2028,8.9M,Arun,7878587567,arun#gmail.com,House,N,G,6,20.3668,86.3876,Pending,8792537,Good property
H4981,14/01/24,Cuttack,3004,Three,1,N,2028,9.7M,Vikas,98765abcde,vikas@gmail,Apartment,N,Ground,13,20.1306,85.5493,Pending,9374490,Suspicious price
H7245,03/05/24,Cuttack,1181,2,4,No,1985,5.0M,Rakesh,0000000000,rakesh#gmail.com,Apartment,No,3,10,20.3966,86.3958,Pending,3512963,Old house
H2655,2024/01/11,Bhubaneswar,873,Three,4,N,2019,8.4M,Amit,98765abcde,amit@outlook.com,Flat,No,1,13,20.212,85.9196,Pending,14250081,Suspicious price
H2366,2020-08-28,BBSR,514,Two,1,N,2011,5638539,Amit,8897840239,amit@gmail,Apartment,No,Ground,5,20.1198,86.0575,Approved,2820721,
H1215,30/08/23,Bhubaneswar,1095,3,1,Yes,2028,5.0M,Rajesh,98765abcde,rajesh#gmail.com,Apartment,Yes,2,6,19.8686,85.8789,Approved,14724545,Suspicious price
H6909,12/05/20,Cuttack,1051,Two,2,YES,2019,3833787,Unknown,98765abcde,unknown@gmail,APT,N,Ground,14,19.8165,86.0254,Rejected,7936673,
H5033,2022/11/30,Puri,2538,3,2,Yes,1987,9.8M,Arun,0000000000,arun@yahoo.com,APT,Y,Ground,13,20.1375,85.5113,Approved,13576565,Old house
H2085,22/09/21,Khordha,2752,4,1,YES,2028,7669639,Pooja,98765abcde,pooja#gmail.com,Flat,N,Ground,15,19.8351,86.284,Pending,14458503,Good property
H6842,2021/09/05,Puri,3277,3,3,Yes,2028,2.5M,Unknown,98765abcde,unknown@yahoo.com,House,Yes,2,12,20.3578,86.2098,Pending,8943579,Good property
H4072,31/01/22,Bhubaneshwar,1385,2,1,No,2012,10097744,Sunita,98765abcde,sunita#gmail.com,APT,No,0,14,20.4823,86.0161,Approved,5442468,Good property
H3764,2024/01/01,Bhubaneswar,516,3,4,Yes,2028,2.4M,Vikas,8378170698,vikas#gmail.com,APT,Y,3,11,19.6177,85.6493,Pending,3920326,Good property
H5104,2022-11-18,BBSR,2722,3,2,YES,2028,12288843,Unknown,7558663601,unknown@gmail,Apartment,Yes,3,1,19.5861,85.8919,Rejected,12001256,
H5157,16/06/23,Bhubaneshwar,1861,1,4,N,1988,13720553,Arun,9020979143,arun@gmail.com,House,Y,2,7,19.6834,86.4173,Pending,7448586,Suspicious price
H3994,13/05/20,Bhubaneswar,1939,Two,2,N,2028,13983513,Rajesh,98765abcde,rajesh#gmail.com,House,N,1,10,19.7437,85.659,Pending,8439371,Good property
H2792,2024/07/24,Khordha,2265,Three,2,YES,2022,14404520,Sunita,98765abcde,sunita#gmail.com,APT,Yes,3,3,19.808,85.9058,Rejected,3824432,
H6319,01/11/21,Puri,3204,Three,1,YES,2022,9599649,Vikas,7840381733,vikas#gmail.com,APT,Y,3,12,20.4826,85.8443,Approved,11776536,Good property
H5010,2022-04-07,Bhubaneshwar,755,Two,3,Yes,1998,5946691,Unknown,0000000000,unknown#gmail.com,House,No,G,3,19.9749,85.6882,Pending,8044627,Suspicious price
H1264,2024/11/22,BBSR,1050,Three,4,YES,1985,12775047,Rakesh,9676831869,rakesh@gmail,Villa,N,3,6,19.7257,85.9248,Approved,11696199,Suspicious price
H6938,2023/12/29,Bhubaneshwar,2182,Two,4,Y,2028,13584621,Sunita,98765abcde,sunita@gmail,House,Yes,1,8,20.1307,86.1637,Rejected,3309997,
H6539,2023-06-09,Bhubaneshwar,2691,Two,3,No,2028,6852112,Rakesh,0000000000,rakesh@gmail,Villa,No,Ground,1,20.1563,85.7918,Rejected,12474301,Good property
H2350,2020-06-17,Khordha,814,3,3,Yes,1987,11928255,Arun,0000000000,arun@outlook.com,Villa,No,Ground,14,19.5331,86.4841,Approved,11991571,
H6862,21/03/24,Cuttack,1474,Three,3,Yes,2028,14674917,Arun,0000000000,arun#gmail.com,House,No,3,11,20.2056,85.9746,Approved,10899342,Suspicious price
H0098,13/03/25,Cuttack,3279,Two,3,No,2028,7619820,Rakesh,98765abcde,rakesh#gmail.com,Flat,No,Ground,6,20.1777,86.4932,Pending,11187414,Good property
H5512,2024-08-30,Bhubaneswar,2184 sqft,Three,3,Y,1992,2.4M,Rajesh,98765abcde,rajesh@gmail,Apartment,Yes,Ground,3,19.876,86.2639,Rejected,11497058,
H7341,2023-11-25,Bhubaneshwar,1706,4,3,Y,1990,6652111,Pooja,0000000000,pooja@yahoo.com,Villa,Yes,3,15,19.7007,85.8926,Rejected,10255351,Good property
H1179,23/04/24,BBSR,3014,1,1,Yes,2028,9480659,Unknown,98765abcde,unknown#gmail.com,Flat,Y,3,10,19.5037,86.2076,Pending,10021848,Suspicious price
H3309,2023-01-11,Bhubaneswar,2074,Two,3,Y,2028,8721201,Pooja,98765abcde,pooja@yahoo.com,Villa,Y,G,4,19.6766,85.5393,Pending,13085278,
H2449,2025-01-09,Puri,3321,2,2,Yes,1992,14075217,Vikas,98765abcde,vikas#gmail.com,Villa,N,0,1,19.8393,85.8377,Rejected,2718308,Suspicious price
H0969,2024/07/10,Puri,2642 sqft,Three,2,Yes,1982,10202292,Sunita,98765abcde,sunita@outlook.com,Apartment,No,G,1,20.4047,86.3207,Approved,9653507,
H1399,2024-08-01,Bhubaneswar,2536 sqft,4,3,No,2000,13.5M,Pooja,98765abcde,pooja#gmail.com,Apartment,Yes,2,3,20.2576,85.6681,Pending,11284641,
H3594,2025/03/10,Bhubaneswar,1046 sqft,1,4,Yes,1980,5010048,Sunita,98765abcde,sunita@gmail,Flat,No,1,11,19.7709,85.9504,Approved,4928445,
H5667,2023-05-06,Puri,2547,3,4,Yes,2015,5219595,Rajesh,0000000000,rajesh@gmail,Flat,N,G,11,19.7081,85.5531,Approved,4503452,Suspicious price
H4076,2020/11/23,Bhubaneswar,721,Two,4,Yes,1986,11015415,Amit,9211494631,amit@gmail.com,Villa,Y,3,4,20.2471,86.3984,Approved,3847722,Old house
H1866,2021/04/30,Cuttack,1319,1,4,YES,2028,5.0M,Pooja,0000000000,pooja@yahoo.com,APT,No,0,12,20.0687,85.7806,Approved,9810369,Suspicious price
H3427,06/04/24,BBSR,1708,2,2,Yes,2028,5631304,Amit,98765abcde,amit@gmail,Flat,No,2,7,20.0795,86.3918,Rejected,4499296,
H7359,2022-05-05,Bhubaneswar,2427,4,1,No,2011,3394044,Rajesh,7936330742,rajesh#gmail.com,Flat,Yes,0,8,20.169,85.6618,Pending,11569401,
H0200,2022-08-07,Puri,2160,Three,1,Yes,2028,10907365,Arun,98765abcde,arun@gmail,Flat,Yes,Ground,15,19.8357,86.4322,Rejected,13318798,Old house
H7275,15/08/20,Bhubaneshwar,2406,Three,1,N,2025,4322064,Rajesh,0000000000,rajesh@gmail,Flat,No,2,6,20.3979,86.0036,Pending,6649727,Good property
H0520,08/12/21,Cuttack,2553,Two,3,No,2028,13296208,Meena,0000000000,meena@gmail.com,Villa,No,2,2,19.6094,85.7759,Rejected,4482256,Suspicious price
H1233,2022/12/02,Bhubaneswar,1700,3,4,No,2021,6.9M,Sunita,98765abcde,sunita#gmail.com,House,Y,G,11,20.2868,85.9861,Rejected,13691430,
H6897,30/06/22,Bhubaneshwar,2823,2,4,Y,1998,4.5M,Unknown,9656996606,unknown@gmail,APT,No,1,14,20.2081,86.4047,Approved,4705405,
H0958,2021/10/10,BBSR,2305,Three,3,Y,2028,9523391,Rajesh,7521795675,rajesh#gmail.com,Flat,N,2,3,19.5043,86.2385,Rejected,7557966,Old house
H3883,2025/06/08,Puri,1102,Three,1,No,1982,13375092,Rakesh,9652236748,rakesh#gmail.com,Apartment,Y,0,10,20.1413,86.0834,Approved,14869720,Old house
H1604,2020/06/20,Cuttack,3273 sqft,4,3,N,2018,13186483,Rajesh,0000000000,rajesh@yahoo.com,APT,Y,2,5,20.4775,86.3743,Approved,5618764,Suspicious price
H6075,03/07/24,Bhubaneshwar,1170,2,1,YES,2028,9962686,Vikas,98765abcde,vikas@yahoo.com,Apartment,N,G,15,19.7733,85.6749,Pending,13915967,
H6187,2021-02-12,Cuttack,1685,3,4,N,2009,2450300,Amit,98765abcde,amit@yahoo.com,APT,N,1,8,20.4068,86.1448,Approved,4002438,Old house
H4040,2023/05/11,Bhubaneshwar,2880,4,1,Y,2012,6354311,Pooja,98765abcde,pooja#gmail.com,Flat,Yes,2,6,19.9195,86.4121,Pending,2817300,Old house
H2390,2023-08-01,Khordha,1293 sqft,Two,3,Y,2028,6554325,Unknown,98765abcde,unknown@yahoo.com,Apartment,No,Ground,5,19.873,85.9849,Pending,4735175,Good property
H1785,2022-10-27,BBSR,3756,Two,1,No,2009,3955647,Amit,0000000000,amit#gmail.com,Flat,N,Ground,9,20.2636,85.842,Rejected,7111753,Good property
H6099,2021-03-31,Puri,1083,4,1,Yes,2028,14705956,Pooja,98765abcde,pooja@outlook.com,Villa,Yes,2,1,19.5662,86.1676,Approved,4076911,
H1683,2021/01/13,Bhubaneshwar,619,3,3,YES,2012,10470971,Sunita,9271345114,sunita@outlook.com,APT,No,Ground,1,20.4736,85.5987,Approved,10458992,Suspicious price
H3003,2022/06/19,Bhubaneswar,1240,2,4,Yes,2000,9816533,Amit,98765abcde,amit@outlook.com,Apartment,Y,3,2,19.8848,85.9569,Rejected,7234607,Suspicious price
H1851,14/04/22,Cuttack,1273,3,2,Yes,2028,13275891,Unknown,7512036736,unknown#gmail.com,House,Yes,G,15,20.3924,85.6687,Pending,5340115,Old house
H1641,2020-09-08,Cuttack,3470,3,4,Y,2028,10129112,Vikas,7464013969,vikas#gmail.com,Villa,No,G,3,19.5297,86.2378,Approved,10357316,Good property
H1468,2023/05/23,Bhubaneshwar,1125,Two,4,No,2028,13108081,Vikas,98765abcde,vikas@gmail.com,Villa,Yes,3,8,19.8146,85.8763,Pending,2603663,Good property
H1449,12/09/23,Puri,1172,1,4,N,2028,9984462,Unknown,0000000000,unknown@gmail,Villa,Y,2,6,19.5614,86.0905,Approved,8147341,Old house
H6632,2024/04/16,Bhubaneshwar,2058,1,2,YES,2028,11941031,Rajesh,0000000000,rajesh@gmail.com,House,Y,0,8,20.1578,85.9225,Rejected,9066104,Old house
H0168,2023-04-19,Bhubaneshwar,2047,1,2,Y,2028,4795540,Arun,0000000000,arun@outlook.com,House,No,2,5,19.5475,86.4962,Pending,5789737,
H6086,2024/01/09,Bhubaneswar,2924,4,2,Y,2028,10466446,Pooja,0000000000,pooja#gmail.com,House,N,G,13,20.0476,86.3809,Rejected,13799946,
H7068,27/03/23,BBSR,3206,Two,4,N,2020,10.8M,Amit,98765abcde,amit#gmail.com,Villa,N,2,14,20.3302,85.5644,Approved,8919567,Old house
H6748,2023-08-16,Bhubaneshwar,3313 sqft,1,2,Y,2028,11392305,Rakesh,7867542631,rakesh@yahoo.com,Apartment,Y,2,11,20.0507,86.1443,Approved,14121102,Suspicious price
H6409,2020-04-23,Bhubaneshwar,2964,Three,1,No,1988,3877913,Rajesh,98765abcde,rajesh@gmail,APT,N,0,4,20.0998,86.2732,Pending,7524500,
H6040,2024/07/08,Puri,1466 sqft,3,4,No,1996,10226851,Vikas,98765abcde,vikas#gmail.com,Flat,Y,1,6,19.9752,85.8677,Pending,2353566,
H0286,2023/11/15,BBSR,1536,Three,1,N,2028,,Rajesh,8292304779,rajesh#gmail.com,Flat,No,3,11,19.8172,86.3122,Rejected,8816395,Good property
H2245,12/08/24,Cuttack,3518,2,3,N,2028,9061035,Pooja,98765abcde,pooja@gmail.com,Flat,N,G,3,19.5031,85.7001,Pending,7263378,
H0674,2020-11-19,Khordha,3422,Three,4,Y,2028,14334141,Pooja,8210310334,pooja#gmail.com,APT,No,3,15,19.8773,86.3347,Rejected,5766269,Good property
H7767,2025/03/05,Puri,3006 sqft,3,2,Yes,2028,12072918,Rajesh,98765abcde,rajesh@gmail.com,House,N,3,14,20.1736,85.6185,Rejected,5408213,
H7751,2021/08/12,Cuttack,2064,Three,2,No,2028,4.4M,Rakesh,0000000000,rakesh#gmail.com,House,N,0,1,19.9689,86.3714,Rejected,8669861,
H5844,21/12/23,Puri,2946,2,4,Y,2018,2089942,Vikas,98765abcde,vikas@yahoo.com,House,Yes,Ground,3,19.7603,86.0037,Pending,9853160,
H0735,2023/12/25,Cuttack,1080,3,3,No,2028,12283285,Meena,8871640952,meena@gmail,Villa,No,Ground,14,20.4229,86.1367,Pending,2892920,
H1218,2021-04-15,Bhubaneswar,2426,1,4,Y,2028,9.7M,Rajesh,0000000000,rajesh@gmail.com,APT,No,1,12,20.0087,85.7728,Rejected,11826036,
H4781,2022/12/13,BBSR,2205,3,1,Y,2023,8613071,Rajesh,8389586583,rajesh@gmail.com,Villa,N,3,11,20.4552,86.0942,Approved,7526866,Good property
H5376,2021/10/27,Puri,3764,3,3,Yes,2028,3552748,Arun,7383060868,arun@gmail.com,Villa,N,2,11,20.2526,86.1541,Approved,7008781,Suspicious price
H6563,16/02/24,Puri,2971,2,4,No,2028,6504336,Vikas,98765abcde,vikas#gmail.com,Villa,Yes,0,9,19.8417,85.9635,Approved,12865103,
H7625,2022/12/15,Puri,2649,3,2,YES,2028,6171713,Arun,9366502646,arun@gmail,Apartment,N,3,2,19.9647,86.2203,Pending,7963589,Old house
H4797,2024/04/23,Bhubaneswar,966,1,1,No,2028,7267145,Pooja,0000000000,pooja@yahoo.com,Flat,No,0,12,20.4822,85.7593,Rejected,3783932,Suspicious price
H4378,12/01/20,Bhubaneswar,554,Three,4,Y,2028,13587390,Rajesh,8299900457,rajesh@gmail.com,Apartment,No,0,14,19.5159,86.4705,Approved,5510288,Suspicious price
H5314,2023-08-23,Cuttack,3949,4,2,No,2007,3953854,Amit,0000000000,amit#gmail.com,House,No,1,5,20.0694,86.3338,Approved,7601074,Good property
H0842,01/05/22,Puri,2870,4,4,N,2028,5890733,Vikas,0000000000,vikas@outlook.com,APT,N,3,2,19.9948,86.439,Pending,9521651,Suspicious price
H0171,2021/08/12,BBSR,2422,3,4,YES,2028,8993768,Amit,9028619746,amit@outlook.com,APT,Yes,G,8,19.6291,85.6995,Rejected,10257506,Good property
H6501,15/04/25,Bhubaneshwar,1461,3,2,YES,2012,3.1M,Vikas,98765abcde,vikas#gmail.com,APT,Y,2,13,19.5467,86.3777,Pending,4536352,
H4951,2023-12-17,Cuttack,3772,Two,1,N,1982,4802571,Pooja,98765abcde,pooja@gmail,Villa,N,G,14,19.5993,86.1471,Pending,4311438,Good property
H6952,18/06/22,Bhubaneswar,1504 sqft,1,3,Y,2028,8050592,Sunita,7980034265,sunita#gmail.com,Villa,N,Ground,13,20.1822,86.4437,Pending,4442499,Good property
H5879,2025-04-16,Bhubaneswar,1885,4,1,YES,2016,12596616,Unknown,0000000000,unknown@gmail,House,Y,G,12,19.8137,85.8442,Pending,10854875,
H7541,05/12/23,Cuttack,3137,4,3,No,2028,3.4M,Amit,98765abcde,amit@yahoo.com,Apartment,Y,Ground,6,20.257,85.66,Approved,11058566,
H2120,31/08/24,Puri,2231,3,3,Yes,1983,9528555,Sunita,8455909264,sunita@gmail,House,No,2,5,19.7845,86.2848,Rejected,11609414,
H5852,2022/11/30,BBSR,931,4,1,YES,2028,8.9M,Vikas,9045491387,vikas@yahoo.com,APT,N,Ground,9,20.0189,85.8948,Pending,11802990,Suspicious price
H5214,2022/06/20,Cuttack,3497 sqft,4,4,YES,2025,13.7M,Vikas,0000000000,vikas@gmail,Villa,Yes,0,6,20.0718,85.5403,Approved,3975386,Old house
H2498,13/09/21,Cuttack,614,3,3,YES,2028,2034993,Meena,0000000000,meena#gmail.com,House,N,2,13,19.8773,86.3345,Rejected,4228175,
H4136,08/04/24,Puri,2339,Three,4,No,2028,7687440,Arun,98765abcde,arun@gmail.com,Apartment,Y,Ground,11,19.6238,86.0594,Approved,12380131,
H4726,2025/05/14,Khordha,,Two,2,Yes,1997,6115227,Rajesh,98765abcde,rajesh#gmail.com,Villa,Yes,3,14,20.4338,85.84,Approved,8961478,Good property
H7043,11/10/21,Bhubaneshwar,872 sqft,2,3,Yes,2028,8832964,Unknown,7779355497,unknown@outlook.com,APT,N,0,6,19.6425,86.393,Pending,8300065,Good property
H0425,2021/05/05,Khordha,1468,3,1,Y,2028,3.1M,Sunita,0000000000,sunita@gmail,Apartment,No,Ground,11,20.2852,85.8046,Pending,9482340,Good property
H6933,2021-02-20,Bhubaneshwar,2713,Two,4,Yes,2028,12414119,Unknown,0000000000,unknown@gmail,APT,N,2,14,20.1322,86.0852,Rejected,6719620,Good property
H1323,2023-02-27,Bhubaneshwar,867,3,4,YES,2028,13443755,Unknown,8172582522,unknown#gmail.com,APT,No,3,10,19.8285,86.414,Approved,12845518,Good property
H4988,2020-01-09,Puri,1210,Two,1,Yes,2014,13267797,Arun,0000000000,arun@yahoo.com,Apartment,Yes,3,6,20.4362,85.9446,Approved,14467894,Good property
H6213,2023/10/25,Bhubaneshwar,1284,2,2,No,2003,6.7M,Rakesh,7030646323,rakesh#gmail.com,Apartment,Y,Ground,9,19.994,86.0518,Rejected,14395255,
H5507,2020/05/13,BBSR,3555 sqft,Two,3,YES,2023,13626372,Amit,0000000000,amit@gmail,Apartment,Y,3,14,20.4951,85.774,Rejected,10695551,Suspicious price
H4060,2022-11-25,Puri,1419,1,4,YES,2001,11.6M,Meena,0000000000,meena@gmail.com,Flat,No,2,5,19.5628,86.1253,Approved,10052500,Suspicious price
H6620,2023/04/28,Bhubaneshwar,3942,1,3,N,1995,12065737,Rajesh,9486504625,rajesh@gmail.com,Apartment,N,2,15,20.3477,85.565,Approved,3040224,Suspicious price
H0449,2023/06/04,Cuttack,769,4,1,N,2006,12059213,Rakesh,0000000000,rakesh@gmail,House,Yes,2,11,20.4376,86.2829,Pending,10677392,Old house
H4816,2020-08-09,Bhubaneswar,2937,2,3,Y,2028,14.2M,Sunita,7189282613,sunita#gmail.com,House,N,Ground,11,20.2544,85.8112,Rejected,4443176,
H3847,20/05/23,Bhubaneshwar,2010 sqft,1,2,N,2015,9.1M,Rakesh,0000000000,rakesh@gmail,Villa,N,Ground,12,19.8311,86.0784,Pending,12336495,Old house
H3430,2020-11-28,Cuttack,3732,2,2,No,2019,6010074,Meena,8614528899,meena@yahoo.com,Apartment,Y,0,2,19.8579,86.0547,Approved,6875059,Suspicious price
H1593,2020-03-30,BBSR,1310 sqft,3,2,YES,1992,4954088,Meena,9909635823,meena@gmail,Apartment,Y,1,5,19.9562,85.8696,Pending,13088208,
H7710,2024/06/24,Cuttack,3412 sqft,2,4,Y,2028,12.7M,Unknown,0000000000,unknown#gmail.com,Flat,Yes,G,13,19.7801,85.6265,Rejected,11799273,Suspicious price
H1715,25/05/24,Puri,3018,Two,3,No,2028,5003096,Pooja,0000000000,pooja@gmail,Villa,Yes,1,4,20.3949,85.9521,Approved,8642099,
H2507,25/12/24,Khordha,1143 sqft,1,3,No,2028,5861738,Vikas,0000000000,vikas#gmail.com,Villa,Y,3,6,19.773,85.5247,Pending,5922352,Old house
H5287,2022-01-05,Bhubaneshwar,3951,2,1,Yes,2028,2642255,Pooja,0000000000,pooja@gmail,APT,No,G,10,20.498,86.4984,Rejected,14412136,
H7475,18/01/20,Bhubaneshwar,3868,Three,1,No,2021,8.7M,Rakesh,9037696779,rakesh@gmail,House,N,G,14,19.9614,86.2919,Pending,5151542,Suspicious price
H6309,05/03/21,Cuttack,3993 sqft,3,1,No,2028,7701271,Vikas,98765abcde,vikas#gmail.com,House,Yes,Ground,13,19.5322,85.6391,Pending,11532661,
H7486,2022-02-19,Cuttack,760,4,3,Yes,1990,13322700,Vikas,7115270523,vikas@gmail.com,Villa,Y,1,4,19.7911,86.0244,Pending,2963904,Old house
H4248,17/12/20,Cuttack,2101,Three,1,No,1993,5450687,Rajesh,98765abcde,rajesh#gmail.com,House,No,Ground,12,20.1848,85.7754,Approved,4393974,Suspicious price
H0525,2023-05-23,Khordha,1847,1,1,Y,2028,7818033,Vikas,98765abcde,vikas#gmail.com,Flat,No,Ground,12,19.9321,85.8847,Rejected,5077684,
H0783,2023-12-01,BBSR,1146,Three,2,No,2006,8186297,Vikas,0000000000,vikas#gmail.com,Flat,Yes,3,1,19.5732,86.1945,Rejected,9749462,Suspicious price
H2816,2024-10-18,Cuttack,654,Three,4,No,2009,3384936,Vikas,0000000000,vikas@yahoo.com,Flat,Yes,Ground,2,19.6772,85.6242,Rejected,8557366,
H0636,19/10/23,BBSR,2304,Two,2,No,2024,12650015,Rajesh,98765abcde,rajesh#gmail.com,Apartment,Yes,0,13,19.8774,85.7017,Approved,8285495,
H1639,02/02/20,Bhubaneswar,559 sqft,1,2,YES,2028,10.6M,Pooja,9682951628,pooja#gmail.com,Villa,Yes,1,4,19.6059,85.8234,Approved,8746781,Old house
H0099,11/03/21,BBSR,770,1,2,No,2028,3.7M,Vikas,8082074708,vikas#gmail.com,Villa,No,2,3,20.1354,86.384,Pending,13179843,Suspicious price
H0554,2020/02/06,Khordha,2338,Three,1,YES,1981,7.2M,Meena,9661875683,meena@gmail.com,APT,N,2,4,19.6517,85.7044,Approved,5994050,
H7749,22/02/24,BBSR,1639,Three,3,Yes,2028,7.8M,Arun,98765abcde,arun@outlook.com,House,N,Ground,6,19.6835,86.1298,Approved,10248388,Good property
H7813,2020/04/16,BBSR,1336 sqft,2,1,No,2028,4.8M,Sunita,9602111250,sunita#gmail.com,House,N,G,4,19.7719,86.2813,Approved,8032783,Suspicious price
H3095,22/08/22,Cuttack,2569,1,4,No,2028,12.0M,Amit,0000000000,amit#gmail.com,Villa,Y,3,9,20.106,85.5719,Approved,13993417,Suspicious price
